business_id,name,latitude,longitude,business_stars,review_count,is_open
5tVPbd0gJZHyEEWpXW7vCg,Wing's Restaurant,34.4397058,-119.7708382,3.5,37,0
_XQ4oMVJwWWSK36eLMgLyw,Bistro BT,27.9252077,-82.5159444,4.0,78,1
g9Kjz2jJ20WGdhfqZeIgCQ,Dawson Taylor - Downtown,43.6171131,-116.2023786,4.5,76,1
eR2cpqWj58kFeHBJ1ob0MQ,Seaweed Steaks Seafood & Sushi,27.91735591,-82.81813547,3.5,184,1
2ptjkvLvDmD3zzEXzM3tsQ,El Gordito,38.5060256,-89.926332,3.5,105,1
RD0oinYAprIxtg7FL6mkCg,Joe's Pizza & Pasta,38.7792835808,-89.9830012695,4.0,67,1
W6zkRMIoF49IlBbh5R8BeA,London Pub,28.0115774,-82.7117988,4.5,7,0
HOsY5Tb4UavYuDSbIs76pQ,Hardee's,29.8746193,-90.0914327,3.0,15,0
LlB8qvLyxGWjduZb90EQUg,Mathew's Kitchen,38.579998,-90.294021,3.5,92,0
5r_6oizz5DW-PPMPl3e_kQ,Goodcents Deli Fresh Subs,38.6670899,-90.444004,3.0,11,0
gk3hzKydevLKZ2FVmJdt-A,Nora Lee's,39.6591284,-75.5634629,3.5,207,1
gj8KK8YxT0BTgdfHCmFxaw,DiVello's Deli,39.9028972119,-74.8291222338,2.5,6,0
bMMf5bjTAT8LrwhE84ZuNw,Chipotle Mexican Grill,39.9495628765,-75.1666627067,3.5,115,1
pKANQ7IEEBGiDbyuKaRlUw,Cajun King,29.976316399999998,-90.0765689,3.5,17,1
utUdOwhOK7bnleFIT8lxpA,Old City Frozen Yogurt & Crepes,39.9501921,-75.1447468,3.5,57,0
yVB7Usr55NnaUKs7K6xDTQ,El Berraco,32.2597724743,-110.9607712989,4.0,362,1
ZMIUDDqBsclQG4kv9424DQ,Bond Coffee Co,36.1514711428,-86.7840672969,3.5,52,0
0lasyP8ozZ49RakaCi33jg,Roma Pizza & Pasta,35.9670596,-86.5036205,4.0,21,1
hxlQ_hMX-InQhXNg9MReCA,Taco Bell,30.008551,-90.265999,1.5,18,1
SByH9Gjdr_bt_PD8N3hbCQ,Chick-fil-A,39.87596,-75.243216,3.0,79,1
gs7efTpI9KAFvUaESFSwHQ,Ruchi Authentic Indian Cuisine,40.0308001041,-75.6301852316,3.5,106,0
gipaod1BFC1EZ4f35CLO_g,Five Guys,39.6528034,-86.136252,4.0,67,1
BJXK4B2N8CLoc__SoDNPjg,Gyro House,38.6550792,-90.2980354,4.0,119,1
4fdxbcCfEIwRbfvbM5R4TQ,Original Joe's Restaurant & Bar,53.6161866,-113.5418761,3.5,35,1
LGOyGWr9PwNHkpI5d72bWg,SoHo Cafe & Gallery,39.972231846,-86.1292234475,4.0,133,0
hfHrDmLfk8vBv4h_CO4hRA,Tavolo,40.123116,-75.063391,4.0,11,0
MimnFQ7FLucbrYyV-1YzyQ,Coco Louco Brasil,38.6497446,-90.260755,2.5,82,0
lDWmc7FpLjYoSFxrtbnMbg,2nd and Second,27.7737101,-82.6357505,3.0,337,1
ffG3NisSX1FN3GuG3T1EGQ,Jason's Cozyday,40.0259119,-75.2243072,4.5,48,0
pAduyzxCXe7nf0ZcE-8O2g,Goodnoe Farm Dairy Bar,40.3042778,-75.1291614,3.0,7,0
BN2MWOblHJfhMJXGRdY0QQ,Hardee's,39.8830527,-86.2650993,2.5,16,0
ApZgrK_HgiR7PUBVsaxZEQ,Dimaggio's That's Amore,28.235524796,-82.1830155376,3.0,25,0
t81dPFSGJz1ZuaLoP0vp9w,Johnlucas Pizza Pasta And Grill,40.1513813,-74.8558988,3.5,27,1
yuQFQ0T9WkSXP9yFQad3qw,Pete's Pizza,40.0541576039,-74.7265254599,4.5,57,1
fVLo12fqVQpzI0g4fp6LKw,Stroud's Barbeque,35.9472652465,-86.8803034686,3.5,40,1
tW0WJagYBcNqLe2pywqfaw,Jerry Bob's Catalina,32.5078889,-110.9266804,3.5,21,1
kb9n1HbZR0vP3CWd6aKiTw,Marathon Grille,28.0785519291,-82.7371747329,3.5,52,1
HnyivwobqOq--l2K3OPE9Q,Pineapple Express,43.6001966168,-116.392326504,3.5,36,0
RfDHvt_s1vuR6dnhZ890Ig,Shake Sugary,29.966714,-90.041445,4.5,91,0
WnN9gXeR0bj2z3YYF7OG0g,Lazaro's Pizza & PoBoys,29.9745391,-90.1067504,4.0,16,0
GF2FiITwWuCuka0xnAagQQ,Legends Grill Sports & Spirits,39.4698401,-119.7877715,4.0,187,1
doxjN0cPBO6i6lvsmQMalg,Scuba Steve Snoballs,29.8589669613,-90.100726001,4.5,9,1
PaeQDmaI4FPacIJogLmvHw,The Pearl Restaurant and Oyster Bar,29.9528206,-90.0697346,2.5,51,0
VIewPe8UTp8k1bxjrE8WuQ,Magnolia Grill,39.9896765,-75.5491407,3.0,10,0
DOH0mP7hn7nKYFNOQ_BXWQ,Casa12doce,53.536618596,-113.3207247357,4.0,18,1
VwUiIVmWjtuKUEWgOL-cZw,Popeyes Louisiana Kitchen,38.7481622048,-90.3080132626,1.0,21,1
Lde0V9owCB-7ZE6qCBy-PA,Tony Sopranos Pizza,39.8654041928,-74.9426905258,1.5,6,1
1xF6JoMExE6-7RowriRazA,V Cafe Ok Vietnamese Noodle House,39.9059558,-86.0628745,4.0,29,0
OHIEmhBx2SezWLaHPUljdA,Kinsey's Italian Cafe,39.8929029,-85.9250379,4.0,78,1
eFZK8UiXYfMe8jZFh9W9zQ,Greek City Cafe,28.0198862,-82.7329062,4.0,141,1
K3ImsdOnY29hfDfABQSZyg,Yokohama Japanese Restaurant,40.0484176,-75.6371336,3.5,36,1
gKF43-dKgE0guNKI8ZGeDg,Seven Gables Inn,38.6511682,-90.3391661,3.0,64,1
e7_srfXOYuHkX6fAim1T1g,Fathom Seafood House,39.968877,-75.133443,3.5,76,0
oHdacgBhcPlvmDjrxmQH1w,Delta Angel,29.9342504,-90.072514,4.0,17,0
ldBhNb6DnmretKOCLhjZdA,Gooseberries,38.5864862,-90.2312924,4.5,78,1
02jAPgIHC9LPqOEtdS57SQ,Santa Fe Tapas,29.940138,-90.075179,3.0,38,0
bt0fu6y5n9y3_lhwIt_Feg,Green Iguana,27.9758457158,-82.5322620482,3.0,79,0
4JsMdrc-zs_3ZhTipMmUqw,Little Tokyo Restaurant,30.00536,-90.188143,3.5,121,1
VdNMMHEFPBx4qnAjAhiKjg,"Ciconte's Italia Pizzeria, West Deptford",39.841671,-75.1936391,3.5,96,1
GqGQ7P0oCF_y8pcdWbnWPg,Arbys,32.3529148,-110.9738321,3.0,29,1
RKfpN_TqD3wa58kgvnR1lQ,Taco Bell,30.005387,-90.18578,2.0,30,1
sZs1UrdLUMQ6khJGXSvObg,McDonald's,43.609381,-116.242945,2.5,12,1
ENNOuBwp8wZvGboxPbnjMA,Yangtze Inn,39.9185768,-75.3925425,3.5,43,1
r6osq1ta_YFXdmNb34lv8A,Dixie's Dog House,27.7705432,-82.7665729,4.0,107,0
5nGBo2covUY0PrDO_aNYbw,Crave Coffee House,38.6218769,-90.2353316,4.0,57,1
qaWM4T1eQoUMSRJ2AL2U1w,Red Lobster,32.418604,-110.938204,3.0,65,1
VfH9vj-kkAiAwvKYCKzQ0g,The Nugget Bar & Grill,34.3982131,-119.5171458,3.0,54,0
l7FBZGExDj-U1ROWTwRLCw,Domino's Pizza,39.4392994,-119.7625957,2.5,65,1
BZPHemOX6zhWB7aAXZXc9g,Crowded Castle Brewing Company,40.1337010559,-75.5178608436,4.0,66,0
9VmJ--d6YqIu8zdQevZ2ow,P&S Ravioli Company,39.9792475,-75.3035446,4.5,29,0
ctodE9VuIjc1_g_42CFUFA,Best Bet Breakfast & Lunch,39.9958864,-86.0022149,4.0,337,1
dLS-Qg_uppY3s3yjZyQBzg,Spence Cafe,39.9609673,-75.6045218,3.0,7,0
l7rDskkyH71QQqowRzjMQQ,Hurricane BBQ & Seafood Co,29.975371,-90.1716257,3.0,11,0
OG2saw-vQQSK3mr9-gCTdQ,Boston Pizza,53.5987021,-113.4928155,2.5,12,1
0DGml7Gd-6M4iakHdDqkSg,La Terrazza Ristorante Italiano,39.910674,-74.9932458,3.0,31,0
NjGEZDE09_3M85cSHWUDqw,The Paddock at Devon,40.0464004,-75.4052445,2.5,33,0
8fWtmzdexsuVnxuZx_vPVw,China Thai Cuisine,32.2456608,-110.8534076,3.0,54,0
v_LOlXjMbIwqUbK96Nj14w,Ted's Montana Grill,39.9466081,-75.1651048,3.5,57,0
Fs08fD1W5krz7vkc-qmpAA,Jamaican Mi Hungry,39.7380500918,-75.6104974166,4.5,29,0
5g-nkIrQpmEq-2hB9MV7QQ,Grey Salt,27.9928997,-82.3721787,4.0,42,0
mjMJxBpW_Pg1b4duNPJsTA,Tri Tip Company,34.414558,-119.6918267,4.0,19,0
ChMcfx_cnuKZQYT4tE3arQ,Pollo Tropical,28.1940931,-82.3935977,2.5,104,1
r8yas9MZrbKfHS3n1u12Tg,Malucci's Brick Oven Pizza,40.094278,-75.213122,2.5,9,0
beUv_7IFvQoG7ZZNWKdLBw,Earth Origins Market,27.7713885,-82.7294036,3.5,77,1
pCvNFAKOU32WsVwm_PADPQ,O'Shay's Pub,38.6268568,-90.2587222,4.0,78,0
abQpaUX09LiT8GQBWJR99A,Edgewood Cafe & BYOB,39.9846862,-75.291448,4.0,167,0
PGbHIcKn0XnGtAW-JXKGcA,Asiana Cuisine,39.5086310122,-119.8055508,4.5,38,0
wkakne7bpbBaDrT6btLFfQ,Chipotle Mexican Grill,30.0030464936,-90.162481,2.5,88,1
SdzgdLRLPXb240bFxMgz5g,Roman's Pizza,40.039176,-75.223424,3.0,40,1
Md3As0aLdRbbNKB1hPdonw,Bywood Seafood Market,40.0260684,-75.3386899,4.0,9,1
1KLmUmiguE0qiIfqhwm8Xw,Cafe Alessio,40.3105321,-75.1308742,3.0,81,0
krC4geEoBG3Y1SOK8i_nug,The Crazy Leprechaun Bar & Grill,39.9876447657,-75.092066549,3.5,22,1
J10azohXH6f-FF7oyzKBNw,Mr Thirsty's,38.7833762,-90.4798956,2.5,43,1
VJjF8riIwGP4PVq-AW5Tpw,Tijuana Flats,27.922417,-82.328487,4.0,157,1
lKqoVffqtmT4DxsaLspt4g,Native Grill & Wings,38.7708924,-90.5206152,2.5,41,0
Me4mO0eMVp5ZY3Smznr7tQ,Taco Bell,39.81659,-75.45658,1.0,25,1
MYyRV7qhjYBxkZAOnEks1A,Cinco de Mayo Mexican Grill,39.631888,-86.119449,4.0,8,1
fnCQxWYBAjxrxhkPX2MVzA,IKEA,53.44362177,-113.48926637,3.5,102,1
5kCJP3oygXxsKXVKdyAQTA,Stompin' Barley,39.9996357,-86.0345153,4.0,53,0
_1erJ4alN71jOjeoThCfxg,Green Garden,39.9485776,-75.2162769,2.5,27,0
1vpzBTJwOINXR9a37b7KSA,BZ's Pizza Company,32.2074546814,-110.7908554077,4.0,38,0
w45o3wnYLCUDp-fPRuSh6g,Sola Byob,40.0181297525,-75.3119255498,4.5,125,0
N0habbksIQ9s9jMBZvPLYg,HotBox Pizza,39.9613975,-86.1266921,3.0,45,1
2Y2fHCOAQRfMN0PnYIZV8Q,Mr B's Bar & Grill,38.607189,-90.285802,3.5,5,0
j9OBgcuU29Pf7OS-qW9s0Q,Amici's Downtown Italian Restaurant,39.7708795,-86.1470532,2.5,46,0
_QYncK8LjXswVYZ_jv_q7A,Good Time Sushi,30.0129526,-90.0598702,4.0,143,0
hJZjOtk4tEtjXoDa4ebCTA,Kaiko Sushi Bar & Japanese Restaurant,28.011405,-82.710931,3.5,34,1
AT6UYfUBqYQJ-fuGdu-zMg,Popeyes Louisiana Kitchen,32.2069118,-110.8396223,2.0,101,1
hEpRFnkUl4C6NVOVSMiTVg,Sunny Asian Restaurant,34.4176053608,-119.6964136266,3.5,45,0
OXsJoqnay2oRy0oUojxFTw,El Meson - Northwest,39.9169955,-86.2240911,3.5,52,0
kxwNToiXiSn0Et9F_4nCtw,Papa John's Pizza,27.961350499999998,-82.7873551,2.0,23,1
LzWvZFkxO-9tHfV0kX1EFQ,Read and Eat,40.0346421281,-75.2166539803,3.0,19,0
qU04_z622p49wEIFB-9U5w,Terakawa Ramen,39.9547153584,-75.2020952851,4.0,147,1
suLbqscI9St5H8BaGZmIyQ,Claybrooke Commons Kroger,39.6391883075,-86.0807588301,4.0,28,1
SaLWfZgtvgwvqI9dHhHW5g,Papa John's Pizza,40.1386316865,-75.1194642211,2.0,19,1
eazQazbpM4ouw54rzopPuQ,Penn Station,38.724805,-90.124936,3.0,5,1
uRbpWGias7qjP1fBOtcvAA,Kimcheese,38.6276705,-90.189508,4.0,29,0
59hqWP1E1pfjshhHSu0OxA,KFC,38.5525267221,-90.1635407086,2.5,6,1
unjt3fIa7SqTnSuqYpyU0g,Crêperie Béchamel,40.044334,-75.384389,4.5,90,0
JIfpqX6Jen3KM-QafefKRA,Sawmill Bar & Grill,39.8418831,-75.708987,3.5,14,0
VCcRIwKQPhfS3LOWnhPx3Q,Bailey's Bar & Grille,40.1518426,-74.855701,4.0,82,1
vfaKBk38ajlSYnXBc9dmEQ,Madison's Smoked BBQ,39.6861632,-75.6832551,3.5,16,0
YThPJKMXrm7nzd-HNHqUhA,Early Bird Pancake  House,39.9092453,-86.2215179,3.5,7,0
MSWlI7Qvu_xzL4lF5Yt-Hw,Mystery & Magic Dinner Theater Playhouse,32.3479731962,-110.9764168,3.0,41,1
2-wkGzuc-9rQrf9nlwDiyQ,Palermo's of Hamilton,40.24509,-74.710041,2.5,63,0
BZI1iQtX76YEwLyuL9zgKQ,Curtin's Wharf Restaurant,40.0812520893,-74.8501478687,3.0,89,1
KINcHnzCAVLp3ebKOW8vwQ,Franklin Abbey,35.9604359838,-86.8013397921,4.0,33,0
Gt6NclvT89Je0_VHI1eNrQ,Sala Thai Cuisine,38.530032,-89.9702364,4.0,71,1
-DsC3cvCBEy_FNJ7U-i9zg,Ruby Tuesday,39.9192316,-86.2255764,2.5,62,0
JUiwOZynj3Wid_spJoxUug,Breezy's Cafe,39.9342445,-75.1778899,4.5,41,0
_qgqa4X1OiMLqub1hHaMjg,Res Ipsa Cafe,39.9508611,-75.1783641,4.0,205,0
6_VyFZ68mdQijA5rxVWeDg,R Place Bar & Grill,32.2691333,-110.9141391,4.0,17,0
lykLJFARTz_boAGFPfe5_A,Subway,28.0032729,-82.5963375,2.5,12,0
5k1Hk_ETYdNASh4IrmCXKg,Wawa,39.709757,-75.5624655,3.5,23,1
m_HRFuR2STSP-8pqDvLH3A,The Treehouse,39.893752,-75.072308,4.0,108,0
vM2wY0rll14F8sZIvJGG5w,Traditional Szechuan Restaurant,39.951523,-75.2032843,4.0,14,0
TGzqJsHwsra5_sk_7L0Fqg,Pizza Reno,39.5266319,-119.8140207,2.5,116,1
pZOjC3kbUqPJlebeHnkAtQ,La Morena Mexican Grocery Store,38.5925868,-90.5037342,4.0,10,0
Lx7mtvmJbkMT9Q9W2YwyBA,Barley Island Restaurant and Brewhouse,39.8695854,-86.1458504,3.0,10,0
PHdkmST4x79cJIiweKP65A,La Dolce Via Bakery & Cafe,38.6284741,-90.2610597,4.0,39,0
OMJA0FqJT5MuLRRNLk8xzQ,El Pescador,28.146187,-82.354514,4.0,71,0
xYBjd852nB0-hEkebV7ytA,Flashbacks,39.665582,-86.047303,3.5,73,1
M-mSxEpERB0_Lk7J20WjPA,Brick And Bell,32.2868567,-110.9586225,4.5,8,0
C-HeyK5U6QabMutj6GaG0w,Boston Style Pizza,39.984167,-75.2756253,3.5,56,1
7H1b6TZ-LNxyGx1cv9suJQ,Sonic Drive-In,30.0049661,-90.1732399,2.0,64,1
VPzWrRSBRXP-BIo17V6hzQ,Amatos Italian Kitchen,39.7598138079,-75.3543143501,4.0,25,0
KCVv4CFsiWZnIMaLdGteuQ,Traub's Bakery,39.8864135742,-75.3093566895,4.0,93,1
546yl7T-FgQ4XSiiNCFJoA,Chubby Balboa's Sports Grille,39.8835363473,-75.5276919901,2.5,43,0
GXlfX95_luTMPZ_ruNWt2A,Pho Kim Loan,29.8763318866,-90.0464181177,4.5,58,1
ai7aDimoUMFzKmm-Kjn7qg,Jack Cassidy's Irish Pub,40.2440468,-75.6281509,4.0,37,1
vOIREhuiq543Q5qXRjoFIw,Gianfranco Pizza Rustica,39.947168,-75.1594219,3.0,39,0
TRHlMXpHOVaEf3bb-gncRA,Flying W Airport & Resort,39.9342631323,-74.8087858303,3.5,30,1
VpxfhWxFhfoLdLyv1uXwFQ,La Casa Cafe,28.484406,-82.575092,3.5,8,0
F7etLf6od7CUnCPknsQ-6Q,Rue 127,29.9753366,-90.10028,4.0,142,0
alrkRcqloGsnBxYkbQw0tg,Tabernacle Inn,39.847817,-74.733976,3.0,44,0
LtzoImiPfL2GNSJoXaKeew,Antonino's Pizza,39.8028878646,-75.0426168497,3.5,48,1
I9or-Qu47AbReJLS43TcBw,Tasty Venues,27.9371711,-82.2698738,4.5,22,1
D7WsVG8Rwyfj8-UC9u5p9w,Top Quality Pizza,40.0427287,-75.0739591,2.5,11,1
NnDFVrMdgjdIboWc_amdnA,T.G.I. Friday's,38.6015400545,-89.9846724656,3.0,13,0
bj0zTuE10-knRtHeoRkAJQ,Chipotle Mexican Grill,39.880567,-75.237312,2.5,45,0
UVzAz-7WMmore8HX7D21FQ,Los Betos,32.1922622,-110.7903019,2.5,39,1
F6KHs4GDw_9tpuv65M6PGA,IV Deli Mart,34.4129233,-119.8564014,3.5,187,1
4yYgo94jmtDFRtyBuNi0Pg,Tropical Smoothie Cafe,40.0415193,-75.477532,3.0,28,1
IZO142RzxDn6xKzRIi5IYw,Domino's Pizza,38.6113079,-90.2023782,2.0,20,1
lMNB-M0rzOBZfhlmAUeLCA,Subway,28.0688501,-82.4352726,2.0,9,0
wX4ap0Qy5ZK6Hy2iKvBqXA,"The Pasta Shoppe, LLC",34.4235962,-119.7066283,4.0,51,0
eyPjx3MbU3zoWLo6JevpiA,Mango Tree Bistro,40.146309,-75.393151,4.5,211,1
t4VF-nBsvfn1jVId8ZDZmQ,Sushiwa,40.1881953,-75.1459343,4.0,91,1
6H1L78-SrSOLUqdV7FBaUA,Sangkee Noodle Bar,40.1177691,-74.9539821,2.0,15,0
P6oOsmPvKgGX8CJQYJLoLw,Ruby Tuesday,40.169721,-74.893928,2.5,55,0
1iE5POC7JT8fKs2tZ-CJnA,Wawa,39.9533758716,-75.1577233755,3.0,40,0
5gx36kegURfhfWt61CdRWA,Coventry Pub,40.2074492,-75.6600613,3.5,49,1
USvBH2Pqr3ZUDKwo12_FKw,Espresso To Go,39.5154254,-119.8264828,4.5,9,0
16cCF9_aaDxIa1hO3gybKw,Blue Dog Pub,40.2409380125,-75.3037660552,3.0,85,1
iInBHV5h8zQlnau2Fe5OmA,Angelo & Josephine's Gourmet,40.024532,-75.22095,4.5,38,0
S0aaRuZC5CVT9s-ycC-GRA,Classic Cakes,39.957688,-86.124982,4.0,69,1
OvLTP11dUnsE3UrfJwUe6g,Webster Groves Garden Cafe,38.592595496,-90.3540094548,4.5,35,1
30mgLlAxJRuDzVf3ulRm-Q,Twisted Martini Bar and Grill,27.895272,-82.714257,2.5,17,0
O_kAd89gPls-dXda40NWzA,Ariana's Ristorante Italiano,40.2430078323,-75.241205557,3.0,52,1
KBfOSsM7xO8jYQnK710HgQ,Mrs Marty's,39.9180244,-75.3899871,2.5,22,0
LE_cu3K6WOHJE3c57LT4rg,Cafe Japon,27.9627932,-82.5206709,3.5,22,0
hYKR0fjjJVi_IiCzsuhoug,"3-S's Soups, Salads, Sandwiches Bistro",38.7502619,-90.3346378,4.5,82,0
qMSgdXr35oPCy4GbuqN2Hg,La Vita E' Bella,40.181431,-75.182565,2.5,25,0
7fQG0cOj1R7KKCpvqw7E8Q,Paul's Shrimp House,28.154536,-82.757829,3.5,15,0
zyFn7oqokhaUaPPqd2FbbA,Chase Club,38.643984,-90.264292,3.0,44,1
B9MAfqhVw1AxNzwu2ELPtQ,The Horn,36.1409559293,-86.7395186798,5.0,127,1
PHYsNpILKJkwrP1jKkZLCw,Old London Style Pizza,40.0103569283,-75.0790703454,2.5,9,0
TwDz0AUigsAHp2-zz-_1rw,China Garden,27.9814279,-82.7111416,4.0,42,1
hYlAyz4RM1kE7ErPhPQ2xw,Rancho San Marcos Golf Course,34.546835,-119.875622,4.5,33,0
t33PAjYsxtFw--8NpLKfNg,Panera Bread,39.733202,-75.638562,2.5,61,1
8O4cg2oJVIPJzgCEJuVvjQ,Noodles & Company,39.944538467,-74.9575479674,3.5,36,0
EdGJ5GijMKLewgXCbyeewA,Ginos Pizza & Brew,27.9603463,-82.439717,3.0,20,0
wwbtbFg_gTh6_sIAQt9Wiw,Chopstix Buffet,29.916927,-90.051255,3.0,54,1
TYCBZT8UuovCUgFob15xoA,Mirchi Restaurant,39.9716742,-74.8763946,3.0,25,0
K10IVbMOLu4vovuTBLqguw,Esquina Cantina,36.041195,-86.769962,3.5,94,1
vmHVOmr_zlI28QOS_GbXiQ,Little Caesars Pizza,32.3573333,-111.0927531,2.0,19,1
I30Nq1Y8MKcFmQNeYST36Q,Chick-fil-A,27.89324208,-82.50506836,3.0,96,1
TwEqu7GHfzP2jLY2vUux8A,Rhapsody Global Tapas,39.8669967159,-86.389956721,4.0,49,0
P5RueIRxNGgx5zuWohJFew,Redbirds Sport Cafe,38.7789304,-90.3566326,2.5,25,0
Q8QuelR9VF6IKBRChgaaRw,Wingstop,38.6399143,-90.2446382,2.0,36,1
IfRZLjDi-wV2a9zdjSrrZA,Latino's Restaurant,53.5517763494,-113.490941776,4.5,21,0
icGg8xgDJVufg-xptMrDGw,Denny's,34.4407049,-119.7409102321,2.5,158,1
59j7DxoQ304a3NV-u2rieg,Burger King,35.9371614,-86.52904,1.5,32,1
SswXHqlzhpbAQS9HVAoBww,Cajun Kitchen,34.4336446,-119.829587,3.5,16,0
GaPfbQ8IOQVd4CRdM7920Q,Mugs N Jugs,27.91839,-82.76077,3.0,111,0
PGVZjuHpB5s5jFMKqKdCmw,Our Daily Bread,34.4221062,-119.6975282,3.5,36,0
AZsVCKIWWVE1T8IlFVfcKA,The Halal Guys,40.0779888,-75.0273447,3.5,71,1
gtlEuByPIBW1HLA89D22mw,Rose Cafe & Catering,28.2340156,-82.180467,3.5,8,0
X5_ZA1_mLU1SMcREVGTMMA,El Sombrero,38.4906993,-89.8028947,3.5,18,1
435u0G05-7NYJ_nhC14O_A,Little Mexico Bar & Grill,36.1564632,-86.7739286,4.0,14,0
tcZYzVJXB_DvJNTzQFYyHQ,That Fun Place,39.6062662,-86.107155,2.5,12,0
nk9CYmNy0mxuu3dosjyV3Q,The Flying Saucer Cafe,39.9704241,-75.1794779,3.5,45,0
4W0DalIOGKQKcxGfTe8Gbw,Joe's Shelby Street Diner,39.7130767009,-86.1390917401,4.0,55,0
AJfOurXSHcTEOrrHoXixAg,Romano's Macaroni Grill,28.0341271,-82.7371331,2.0,12,0
n_zDBVMcBFU1bCOERIQ6HQ,Ristorante Denicola,40.216415,-75.016586,4.0,50,1
CVK8ENkVyoxfIHdrupIc2A,Moctezuma Restaurant,39.9359818,-75.158665,4.0,47,0
DthEgkR3i6NGHX9liCV6xQ,Carmine's Pizza & Eatery,39.971162,-75.587027,2.5,43,1
F5gmUUyjkUFAfLl8bAomwQ,Hibachi Grill and Supreme Buffet of PA,40.268308,-75.65386,2.0,44,0
nL7p1fol3N_2y_PrhiQNog,Cracker Barrel Old Country Store,28.2370567,-82.728578,3.5,74,1
RfcXM0rtfsb5Ie_232-O_w,Avanti Gourmet,36.3257408142,-86.5628738403,4.0,105,0
s_sEMaNkRtwjEFJfStaOgQ,Cosmos Restaurant,39.7255891,-75.5896493,3.5,71,1
haKTDqO7drSoMNXEfccNXw,Rambla,29.9512578,-90.0688058,3.5,44,0
oEAnZPD8Z27Us5SEGgqHTQ,Pickleman's Gourmet Cafe,38.5801332787,-90.4059010216,3.0,46,0
sKehPQoNWdFcq63J3KW4HQ,Checkers,27.960862,-82.755759,2.0,14,1
6Uvvu1hShrQ7-tZ6oxi9aw,Jimmy John's,43.618898,-116.2831042,3.0,23,1
nO5Y6duqIz37ffz48WZhtw,Papa John's Pizza,40.0943205329,-75.3607397648,2.0,24,1
EbmrgI8VbCLcDSUhmW2xxQ,Cappy's Pizzeria,27.941332,-82.483224,4.0,6,0
Vx50oADDHFifigna_Me-mg,Wing Zone,28.1443286981,-82.353552987,3.0,32,0
bRAVdxf2JLXSPVT6xFNhTw,Eva's Pancake House & Restaurants,39.9129317,-86.2063395,3.5,25,0
xKc2WsRFJqIrcWyg2dRaIQ,Cheeburger Cheeburger,40.1876524,-74.8765713,2.5,78,1
Da1Cc7gaouF_2avorSj-PA,Brew HaHa!,39.74402,-75.54878,3.5,16,0
WN8icQ2p9_uUZosXg--jNw,Taco Bell,32.23592,-110.944728,2.5,48,1
xbaxgLzJEM7AtrNJCPhkmg,Odd Fellows Café,39.9467659,-75.1611269,3.5,50,0
DvffQzyAr7TxMGWEC0jQ5g,J's,27.7378699,-82.7076462,3.0,5,0
-vZOSS6imzFSSOskgSHjpw,Gandolfo's New York Deli,39.6068513,-86.1098676,3.5,32,0
WPbcEkOl7w9e0OxjWbjf5A,Brugos,39.480464,-119.791343,4.0,40,0
IkqY0OoSd7y3H5soBRFCVA,Taco Bell,39.790884,-75.17492,3.0,16,1
9AQNVr7SSppVod6eyvl_kA,Chipotle Mexican Grill,28.0146773409,-82.7344440294,2.5,60,1
tuDmwyx080IEpHsV78tC5A,Caffe Torino,32.274889,-110.873215,4.0,183,1
MnB5oYCBXbiF8VkIiyU44A,Jeannie's Deli,40.0064724,-75.2929516,4.5,55,1
qn4H9KtTHzLesS5ZHVwc4Q,Pat's Pizzeria,39.9826579,-74.7924488,3.0,8,1
OOtOQs6CBdxBUSqvTOM-7Q,Shanghai Grill,53.5599049086,-113.6051023273,3.5,34,0
bWy9xS-eBANWf4i6lTIcgA,Bella Vita Ristorante,39.766304,-86.159322,2.5,18,0
nuZm_f6EzuJTu3iT_b6DGw,Applebee's Grill + Bar,27.871699,-82.761946,2.0,53,1
ht70fX_P9ufTqDxIjtbwpA,honeygrow,39.8337567911,-75.5414970442,3.5,93,1
KHxnvzKcekc-dC_52q1j6g,Denim Lounge,39.9497186,-75.1698503,2.0,20,0
TgYJmPdUAAHwG5cjIxYEgg,Ray's Burgers and Fries,40.1766328,-75.4600932,3.0,11,0
EOAQJbfVJ6OlUtHN6BljjQ,Cherry Blossom Japanese Restaurant,30.0055591,-90.235224,4.0,77,1
TDV40dCJkTzo109sMhXRAg,Teppanyaki Grill & Supreme Buffet,27.775321,-82.678747,3.0,66,0
pMFo1lZYL13dfd3VcV9cdg,Great Harvest Bread Co,40.0437363,-75.3866282,3.5,20,0
cXmYgauFIBwqo3UMwkagDA,Pho Ann,36.125173,-86.8492564,4.5,137,1
bN6pGyLRXyDxM9FGVat35w,Koz's Metairie,29.9831684,-90.1792117,2.5,12,0
qj6G637sHspzoR05Us7Y8g,Rancheritos,43.6493642166,-116.2814634293,3.5,9,0
aPcWKjb2RA1hmoDG5c13gw,Bob's Bake at Home Pizza,39.987751,-75.3120409,4.5,5,0
2cDbskCOK5m_g8CgcQswFQ,Match Eatery & Public House,53.5219146,-113.6242319,3.5,14,1
JuoWDzoOqTUdbbn_mmL0tg,China Wok,38.370787,-90.38713,3.0,23,1
HvEKE3lD6ZgtyaQRzq5d6w,Cafe 54,32.2229346,-110.970319,4.0,38,1
AedSMCrVUMZkHgoOSTU4vw,Mozzarella Bar,27.9302357,-82.5105792,4.5,24,0
H2_5ZkkHkdOcxqpQswGqKA,Stassi's Italian Grill,28.2732234874,-82.6272179039,3.5,53,0
